date,vehicle_model,defect_category,plant_line,production_volume,defect_count,warranty_claims,customer_complaints,severity_score,defect_rate
2024-02-01,Class 8 Truck,Body/Frame,Line A,911,14,5,78,2.0,1.537
2024-02-01,Class 8 Truck,Body/Frame,Line B,723,11,6,51,2.0,1.521
2024-02-01,Class 8 Truck,Body/Frame,Line C,785,12,6,61,3.0,1.529
2024-02-01,Class 8 Truck,HVAC,Line A,746,8,0,40,1.0,1.072
2024-02-01,Class 8 Truck,HVAC,Line B,861,10,7,39,2.0,1.161
2024-02-01,Class 8 Truck,HVAC,Line C,1000,14,10,70,1.0,1.4
2024-02-01,Class 8 Truck,Suspension,Line A,914,15,10,64,2.0,1.641
2024-02-01,Class 8 Truck,Suspension,Line B,864,15,9,64,1.0,1.736
2024-02-01,Class 8 Truck,Suspension,Line C,996,22,14,82,2.0,2.209
2024-02-01,Electric Van,Engine,Line A,895,32,10,148,3.0,3.575
2024-02-01,Electric Van,Engine,Line B,927,27,6,142,4.0,2.913
2024-02-01,Electric Van,Engine,Line C,842,27,12,111,4.0,3.207
2024-02-01,Electric Van,Transmission,Line A,884,26,21,103,3.0,2.941
2024-02-01,Electric Van,Transmission,Line B,864,22,15,103,2.0,2.546
2024-02-01,Electric Van,Transmission,Line C,855,24,17,122,3.0,2.807
2024-02-01,Electric Van,Brakes,Line A,878,15,5,73,2.0,1.708
2024-02-01,Electric Van,Brakes,Line B,1002,20,13,101,2.0,1.996
2024-02-01,Electric Van,Brakes,Line C,736,12,6,61,3.0,1.63
2024-02-01,Electric Van,Electrical,Line A,932,17,6,101,3.0,1.824
2024-02-01,Electric Van,Electrical,Line B,814,16,8,77,3.0,1.966
2024-02-01,Electric Van,Electrical,Line C,1078,22,14,77,2.0,2.041
2024-02-01,Electric Van,Body/Frame,Line A,960,13,0,71,4.0,1.354
2024-02-01,Electric Van,Body/Frame,Line B,670,11,0,58,2.0,1.642
2024-02-01,Electric Van,Body/Frame,Line C,638,9,7,45,3.0,1.411
2024-02-01,Electric Van,HVAC,Line A,812,7,5,41,3.0,0.862
2024-02-01,Electric Van,HVAC,Line B,671,6,1,19,2.0,0.894
2024-02-01,Electric Van,HVAC,Line C,885,8,6,40,2.0,0.904
2024-02-01,Electric Van,Suspension,Line A,834,10,4,46,2.0,1.199
2024-02-01,Electric Van,Suspension,Line B,884,14,6,69,3.0,1.584
2024-02-01,Electric Van,Suspension,Line C,841,13,6,56,3.0,1.546
2024-02-01,Commercial Bus,Engine,Line A,800,29,16,134,3.0,3.625
2024-02-01,Commercial Bus,Engine,Line B,804,23,14,113,4.0,2.861
2024-02-01,Commercial Bus,Engine,Line C,802,35,16,143,2.0,4.364
2024-02-01,Commercial Bus,Transmission,Line A,693,26,21,137,2.0,3.752
2024-02-01,Commercial Bus,Transmission,Line B,1013,31,15,182,4.0,3.06
2024-02-01,Commercial Bus,Transmission,Line C,1048,34,16,149,2.0,3.244
2024-02-01,Commercial Bus,Brakes,Line A,824,19,12,89,2.0,2.306
2024-02-01,Commercial Bus,Brakes,Line B,870,19,12,95,2.0,2.184
2024-02-01,Commercial Bus,Brakes,Line C,928,11,7,78,1.0,1.185
2024-02-01,Commercial Bus,Electrical,Line A,828,19,8,107,3.0,2.295
2024-02-01,Commercial Bus,Electrical,Line B,863,22,12,158,2.0,2.549
2024-02-01,Commercial Bus,Electrical,Line C,867,16,6,90,1.0,1.845
2024-02-01,Commercial Bus,Body/Frame,Line A,655,10,8,48,2.0,1.527
2024-02-01,Commercial Bus,Body/Frame,Line B,682,11,7,37,3.0,1.613
2024-02-01,Commercial Bus,Body/Frame,Line C,918,16,10,85,3.0,1.743
2024-02-01,Commercial Bus,HVAC,Line A,928,9,1,36,2.0,0.97
2024-02-01,Commercial Bus,HVAC,Line B,884,11,9,63,2.0,1.244
2024-02-01,Commercial Bus,HVAC,Line C,871,9,4,47,1.0,1.033
2024-02-01,Commercial Bus,Suspension,Line A,1067,20,8,126,2.0,1.874
2024-02-01,Commercial Bus,Suspension,Line B,861,14,12,67,2.0,1.626
2024-02-01,Commercial Bus,Suspension,Line C,958,18,9,102,4.0,1.879
2024-02-01,Heavy Hauler,Engine,Line A,878,33,19,189,3.0,3.759
2024-02-01,Heavy Hauler,Engine,Line B,824,25,8,108,3.0,3.034
2024-02-01,Heavy Hauler,Engine,Line C,1009,40,15,168,4.0,3.964
2024-02-01,Heavy Hauler,Transmission,Line A,951,32,15,179,2.0,3.365
2024-02-01,Heavy Hauler,Transmission,Line B,885,38,22,158,3.0,4.294
2024-02-01,Heavy Hauler,Transmission,Line C,807,22,15,126,3.0,2.726
2024-02-01,Heavy Hauler,Brakes,Line A,816,15,7,65,1.0,1.838
2024-02-01,Heavy Hauler,Brakes,Line B,1020,22,14,122,3.0,2.157
2024-02-01,Heavy Hauler,Brakes,Line C,812,17,8,89,3.0,2.094
2024-02-01,Heavy Hauler,Electrical,Line A,815,17,9,76,1.0,2.086
2024-02-01,Heavy Hauler,Electrical,Line B,895,24,24,108,2.0,2.682
2024-02-01,Heavy Hauler,Electrical,Line C,750,19,11,77,2.0,2.533
2024-02-01,Heavy Hauler,Body/Frame,Line A,671,12,4,57,1.0,1.788
2024-02-01,Heavy Hauler,Body/Frame,Line B,797,12,6,64,3.0,1.506
2024-02-01,Heavy Hauler,Body/Frame,Line C,915,16,13,86,2.0,1.749
2024-02-01,Heavy Hauler,HVAC,Line A,940,13,9,48,2.0,1.383
2024-02-01,Heavy Hauler,HVAC,Line B,825,11,5,65,3.0,1.333
2024-02-01,Heavy Hauler,HVAC,Line C,957,14,4,71,2.0,1.463
2024-02-01,Heavy Hauler,Suspension,Line A,701,12,10,64,4.0,1.712
2024-02-01,Heavy Hauler,Suspension,Line B,865,21,12,99,1.0,2.428
2024-02-01,Heavy Hauler,Suspension,Line C,949,16,6,95,3.0,1.686
2024-03-01,Class 8 Truck,Engine,Line A,951,31,16,145,4.0,3.26
2024-03-01,Class 8 Truck,Engine,Line B,989,35,31,189,3.0,3.539
2024-03-01,Class 8 Truck,Engine,Line C,924,37,33,212,3.0,4.004
2024-03-01,Class 8 Truck,Transmission,Line A,830,27,23,138,3.0,3.253
2024-03-01,Class 8 Truck,Transmission,Line B,854,25,12,122,4.0,2.927
2024-03-01,Class 8 Truck,Transmission,Line C,828,25,9,135,4.0,3.019
2024-03-01,Class 8 Truck,Brakes,Line A,996,19,12,90,3.0,1.908
2024-03-01,Class 8 Truck,Brakes,Line B,878,17,9,86,2.0,1.936
2024-03-01,Class 8 Truck,Brakes,Line C,828,19,20,72,1.0,2.295
2024-03-01,Class 8 Truck,Electrical,Line A,763,17,12,87,2.0,2.228
2024-03-01,Class 8 Truck,Electrical,Line B,897,18,8,86,1.0,2.007
2024-03-01,Class 8 Truck,Electrical,Line C,745,14,10,70,3.0,1.879
2024-03-01,Class 8 Truck,Body/Frame,Line A,684,8,5,20,3.0,1.17
2024-03-01,Class 8 Truck,Body/Frame,Line B,685,11,3,62,5.0,1.606
2024-03-01,Class 8 Truck,Body/Frame,Line C,645,10,0,52,2.0,1.55
2024-03-01,Class 8 Truck,HVAC,Line A,861,9,6,31,3.0,1.045
2024-03-01,Class 8 Truck,HVAC,Line B,813,8,7,37,4.0,0.984
2024-03-01,Class 8 Truck,HVAC,Line C,959,10,5,49,4.0,1.043
2024-03-01,Class 8 Truck,Suspension,Line A,889,15,7,72,3.0,1.687
2024-03-01,Class 8 Truck,Suspension,Line B,850,14,5,59,1.0,1.647
2024-03-01,Class 8 Truck,Suspension,Line C,782,15,7,82,1.0,1.918
2024-03-01,Electric Van,Engine,Line A,901,27,12,132,3.0,2.997
2024-03-01,Electric Van,Engine,Line B,658,22,13,101,2.0,3.343
2024-03-01,Electric Van,Engine,Line C,717,22,19,110,2.0,3.068
2024-03-01,Electric Van,Transmission,Line A,870,24,17,125,1.0,2.759
2024-03-01,Electric Van,Transmission,Line B,899,22,5,101,3.0,2.447
2024-03-01,Electric Van,Transmission,Line C,702,21,14,101,2.0,2.991
2024-03-01,Electric Van,Brakes,Line A,761,15,3,82,2.0,1.971
2024-03-01,Electric Van,Brakes,Line B,841,11,5,60,1.0,1.308
2024-03-01,Electric Van,Brakes,Line C,894,15,6,84,1.0,1.678
2024-03-01,Electric Van,Electrical,Line A,881,21,17,107,2.0,2.384
2024-03-01,Electric Van,Electrical,Line B,792,15,10,63,3.0,1.894
2024-03-01,Electric Van,Electrical,Line C,1041,21,5,77,3.0,2.017
2024-03-01,Electric Van,Body/Frame,Line A,844,12,5,67,2.0,1.422
2024-03-01,Electric Van,Body/Frame,Line B,784,10,2,63,2.0,1.276
2024-03-01,Electric Van,Body/Frame,Line C,908,11,3,52,3.0,1.211
2024-03-01,Electric Van,HVAC,Line A,803,8,4,39,4.0,0.996
2024-03-01,Electric Van,HVAC,Line B,881,10,7,38,2.0,1.135
2024-03-01,Electric Van,HVAC,Line C,752,7,5,33,2.0,0.931
2024-03-01,Electric Van,Suspension,Line A,616,12,4,75,1.0,1.948
2024-03-01,Electric Van,Suspension,Line B,776,9,5,33,1.0,1.16
2024-03-01,Electric Van,Suspension,Line C,726,12,8,75,2.0,1.653
2024-03-01,Commercial Bus,Engine,Line A,869,26,12,113,3.0,2.992
2024-03-01,Commercial Bus,Engine,Line B,941,37,14,205,3.0,3.932
2024-03-01,Commercial Bus,Engine,Line C,820,26,11,161,3.0,3.171
2024-03-01,Commercial Bus,Transmission,Line A,865,27,27,154,2.0,3.121
2024-03-01,Commercial Bus,Transmission,Line B,825,26,15,109,3.0,3.152
2024-03-01,Commercial Bus,Transmission,Line C,980,26,8,116,3.0,2.653
2024-03-01,Commercial Bus,Brakes,Line A,1029,23,16,104,2.0,2.235
2024-03-01,Commercial Bus,Brakes,Line B,719,16,10,90,2.0,2.225
2024-03-01,Commercial Bus,Brakes,Line C,837,17,12,61,3.0,2.031
2024-03-01,Commercial Bus,Electrical,Line A,848,17,1,80,3.0,2.005
2024-03-01,Commercial Bus,Electrical,Line B,1000,24,22,114,3.0,2.4
2024-03-01,Commercial Bus,Electrical,Line C,809,18,7,56,3.0,2.225
2024-03-01,Commercial Bus,Body/Frame,Line A,792,11,2,51,4.0,1.389
2024-03-01,Commercial Bus,Body/Frame,Line B,1038,13,6,50,3.0,1.252
2024-03-01,Commercial Bus,Body/Frame,Line C,875,12,6,54,4.0,1.371
2024-03-01,Commercial Bus,HVAC,Line A,899,12,0,55,4.0,1.335
2024-03-01,Commercial Bus,HVAC,Line B,969,9,4,34,4.0,0.929
2024-03-01,Commercial Bus,HVAC,Line C,871,10,5,25,1.0,1.148
2024-03-01,Commercial Bus,Suspension,Line A,853,17,2,74,3.0,1.993
2024-03-01,Commercial Bus,Suspension,Line B,719,13,7,80,2.0,1.808
2024-03-01,Commercial Bus,Suspension,Line C,834,16,4,74,2.0,1.918
2024-03-01,Heavy Hauler,Engine,Line A,837,34,22,143,3.0,4.062
2024-03-01,Heavy Hauler,Engine,Line B,984,33,19,151,3.0,3.354
2024-03-01,Heavy Hauler,Engine,Line C,703,30,12,168,3.0,4.267
2024-03-01,Heavy Hauler,Transmission,Line A,793,30,21,150,4.0,3.783
2024-03-01,Heavy Hauler,Transmission,Line B,824,27,11,150,2.0,3.277
2024-03-01,Heavy Hauler,Transmission,Line C,983,32,17,169,3.0,3.255
2024-03-01,Heavy Hauler,Brakes,Line A,823,17,12,72,2.0,2.066
2024-03-01,Heavy Hauler,Brakes,Line B,850,19,10,120,2.0,2.235
2024-03-01,Heavy Hauler,Brakes,Line C,828,17,4,67,2.0,2.053
2024-03-01,Heavy Hauler,Electrical,Line A,952,23,10,131,4.0,2.416
2024-03-01,Heavy Hauler,Electrical,Line B,962,21,9,129,2.0,2.183
2024-03-01,Heavy Hauler,Electrical,Line C,825,22,16,94,2.0,2.667
2024-03-01,Heavy Hauler,Body/Frame,Line A,933,13,7,50,2.0,1.393
2024-03-01,Heavy Hauler,Body/Frame,Line B,799,14,6,58,2.0,1.752
2024-03-01,Heavy Hauler,Body/Frame,Line C,746,13,10,59,2.0,1.743
2024-03-01,Heavy Hauler,HVAC,Line A,883,8,5,62,2.0,0.906
2024-03-01,Heavy Hauler,HVAC,Line B,839,12,11,64,1.0,1.43
2024-03-01,Heavy Hauler,HVAC,Line C,900,15,10,57,3.0,1.667
2024-03-01,Heavy Hauler,Suspension,Line A,734,16,5,75,2.0,2.18
2024-03-01,Heavy Hauler,Suspension,Line B,800,17,9,75,1.0,2.125
2024-03-01,Heavy Hauler,Suspension,Line C,681,11,6,59,2.0,1.615
2024-04-01,Class 8 Truck,Engine,Line A,991,30,15,121,4.0,3.027
2024-04-01,Class 8 Truck,Engine,Line B,1038,28,13,158,2.0,2.697
2024-04-01,Class 8 Truck,Engine,Line C,901,35,19,180,4.0,3.885
2024-04-01,Class 8 Truck,Transmission,Line A,1025,31,14,127,4.0,3.024
2024-04-01,Class 8 Truck,Transmission,Line B,726,21,11,94,3.0,2.893
2024-04-01,Class 8 Truck,Transmission,Line C,1080,32,15,180,3.0,2.963
2024-04-01,Class 8 Truck,Brakes,Line A,979,19,9,64,1.0,1.941
2024-04-01,Class 8 Truck,Brakes,Line B,684,14,3,78,2.0,2.047
2024-04-01,Class 8 Truck,Brakes,Line C,828,14,9,58,2.0,1.691
2024-04-01,Class 8 Truck,Electrical,Line A,956,22,11,116,2.0,2.301
2024-04-01,Class 8 Truck,Electrical,Line B,884,18,17,76,4.0,2.036
2024-04-01,Class 8 Truck,Electrical,Line C,833,20,13,114,2.0,2.401
2024-04-01,Class 8 Truck,Body/Frame,Line A,946,17,8,81,2.0,1.797
2024-04-01,Class 8 Truck,Body/Frame,Line B,818,14,4,58,4.0,1.711
2024-04-01,Class 8 Truck,Body/Frame,Line C,906,17,7,81,2.0,1.876
2024-04-01,Class 8 Truck,HVAC,Line A,862,8,5,39,2.0,0.928
2024-04-01,Class 8 Truck,HVAC,Line B,814,8,6,32,3.0,0.983
2024-04-01,Class 8 Truck,HVAC,Line C,1036,14,3,61,3.0,1.351
2024-04-01,Class 8 Truck,Suspension,Line A,843,12,7,56,4.0,1.423
2024-04-01,Class 8 Truck,Suspension,Line B,827,16,4,63,3.0,1.935
2024-04-01,Class 8 Truck,Suspension,Line C,947,14,7,52,2.0,1.478
2024-04-01,Electric Van,Engine,Line A,925,27,13,105,2.0,2.919
2024-04-01,Electric Van,Engine,Line B,1008,31,11,141,2.0,3.075
2024-04-01,Electric Van,Engine,Line C,758,27,14,167,3.0,3.562
2024-04-01,Electric Van,Transmission,Line A,846,25,1,124,3.0,2.955
2024-04-01,Electric Van,Transmission,Line B,983,30,10,173,3.0,3.052
2024-04-01,Electric Van,Transmission,Line C,768,22,11,129,3.0,2.865
2024-04-01,Electric Van,Brakes,Line A,868,16,12,89,3.0,1.843
2024-04-01,Electric Van,Brakes,Line B,904,16,13,74,2.0,1.77
2024-04-01,Electric Van,Brakes,Line C,1004,21,11,91,3.0,2.092
2024-04-01,Electric Van,Electrical,Line A,922,19,9,96,2.0,2.061
2024-04-01,Electric Van,Electrical,Line B,790,16,9,72,3.0,2.025
2024-04-01,Electric Van,Electrical,Line C,965,21,10,115,2.0,2.176
2024-04-01,Electric Van,Body/Frame,Line A,738,11,6,73,3.0,1.491
2024-04-01,Electric Van,Body/Frame,Line B,914,13,7,50,1.0,1.422
2024-04-01,Electric Van,Body/Frame,Line C,771,10,0,44,2.0,1.297
2024-04-01,Electric Van,HVAC,Line A,830,8,3,49,3.0,0.964
2024-04-01,Electric Van,HVAC,Line B,799,8,4,34,2.0,1.001
2024-04-01,Electric Van,HVAC,Line C,940,9,2,44,2.0,0.957
2024-04-01,Electric Van,Suspension,Line A,672,10,7,52,4.0,1.488
2024-04-01,Electric Van,Suspension,Line B,962,17,19,92,2.0,1.767
2024-04-01,Electric Van,Suspension,Line C,937,13,7,56,3.0,1.387
2024-04-01,Commercial Bus,Engine,Line A,791,26,16,119,1.0,3.287
2024-04-01,Commercial Bus,Engine,Line B,718,22,8,111,3.0,3.064
2024-04-01,Commercial Bus,Engine,Line C,945,36,26,190,3.0,3.81
2024-04-01,Commercial Bus,Transmission,Line A,948,34,20,193,1.0,3.586
2024-04-01,Commercial Bus,Transmission,Line B,823,25,19,151,2.0,3.038
2024-04-01,Commercial Bus,Transmission,Line C,977,27,9,123,3.0,2.764
2024-04-01,Commercial Bus,Brakes,Line A,709,15,10,85,2.0,2.116
2024-04-01,Commercial Bus,Brakes,Line B,846,17,15,43,2.0,2.009
2024-04-01,Commercial Bus,Brakes,Line C,850,15,7,68,2.0,1.765
2024-04-01,Commercial Bus,Electrical,Line A,855,21,10,94,2.0,2.456
2024-04-01,Commercial Bus,Electrical,Line B,849,16,10,68,3.0,1.885
2024-04-01,Commercial Bus,Electrical,Line C,903,24,8,107,1.0,2.658
2024-04-01,Commercial Bus,Body/Frame,Line A,786,14,12,54,2.0,1.781
2024-04-01,Commercial Bus,Body/Frame,Line B,843,14,2,49,3.0,1.661
2024-04-01,Commercial Bus,Body/Frame,Line C,674,10,5,50,2.0,1.484
2024-04-01,Commercial Bus,HVAC,Line A,817,11,6,46,2.0,1.346
2024-04-01,Commercial Bus,HVAC,Line B,884,13,9,74,2.0,1.471
2024-04-01,Commercial Bus,HVAC,Line C,802,9,4,37,3.0,1.122
2024-04-01,Commercial Bus,Suspension,Line A,929,16,10,78,3.0,1.722
2024-04-01,Commercial Bus,Suspension,Line B,729,13,6,66,2.0,1.783
2024-04-01,Commercial Bus,Suspension,Line C,625,10,5,46,4.0,1.6
2024-04-01,Heavy Hauler,Engine,Line A,902,34,18,188,3.0,3.769
2024-04-01,Heavy Hauler,Engine,Line B,837,27,22,136,2.0,3.226
2024-04-01,Heavy Hauler,Engine,Line C,839,33,16,144,2.0,3.933
2024-04-01,Heavy Hauler,Transmission,Line A,880,28,13,106,3.0,3.182
2024-04-01,Heavy Hauler,Transmission,Line B,833,27,15,143,4.0,3.241
2024-04-01,Heavy Hauler,Transmission,Line C,899,29,12,116,3.0,3.226
2024-04-01,Heavy Hauler,Brakes,Line A,851,16,9,64,1.0,1.88
2024-04-01,Heavy Hauler,Brakes,Line B,923,18,6,71,3.0,1.95
2024-04-01,Heavy Hauler,Brakes,Line C,973,19,9,107,1.0,1.953
2024-04-01,Heavy Hauler,Electrical,Line A,1027,32,1,151,2.0,3.116
2024-04-01,Heavy Hauler,Electrical,Line B,826,19,13,89,2.0,2.3
2024-04-01,Heavy Hauler,Electrical,Line C,834,21,6,75,4.0,2.518
2024-04-01,Heavy Hauler,Body/Frame,Line A,792,13,5,65,4.0,1.641
2024-04-01,Heavy Hauler,Body/Frame,Line B,902,12,2,53,2.0,1.33
2024-04-01,Heavy Hauler,Body/Frame,Line C,695,12,3,73,4.0,1.727
2024-04-01,Heavy Hauler,HVAC,Line A,827,11,2,58,2.0,1.33
2024-04-01,Heavy Hauler,HVAC,Line B,752,9,3,41,3.0,1.197
2024-04-01,Heavy Hauler,HVAC,Line C,779,12,2,72,1.0,1.54
2024-04-01,Heavy Hauler,Suspension,Line A,849,15,7,79,3.0,1.767
2024-04-01,Heavy Hauler,Suspension,Line B,957,17,10,70,2.0,1.776
2024-04-01,Heavy Hauler,Suspension,Line C,746,13,7,42,2.0,1.743
2024-05-01,Class 8 Truck,Engine,Line A,986,38,16,141,3.0,3.854
2024-05-01,Class 8 Truck,Engine,Line B,641,24,12,151,2.0,3.744
2024-05-01,Class 8 Truck,Engine,Line C,932,31,15,116,3.0,3.326
2024-05-01,Class 8 Truck,Transmission,Line A,910,34,24,146,2.0,3.736
2024-05-01,Class 8 Truck,Transmission,Line B,726,26,10,154,3.0,3.581
2024-05-01,Class 8 Truck,Transmission,Line C,879,26,17,123,3.0,2.958
2024-05-01,Class 8 Truck,Brakes,Line A,912,17,6,89,2.0,1.864
2024-05-01,Class 8 Truck,Brakes,Line B,894,16,4,98,4.0,1.79
2024-05-01,Class 8 Truck,Brakes,Line C,929,17,8,98,2.0,1.83
2024-05-01,Class 8 Truck,Electrical,Line A,793,21,11,131,1.0,2.648
2024-05-01,Class 8 Truck,Electrical,Line B,896,25,13,113,1.0,2.79
2024-05-01,Class 8 Truck,Electrical,Line C,947,19,10,72,4.0,2.006
2024-05-01,Class 8 Truck,Body/Frame,Line A,953,14,4,83,2.0,1.469
2024-05-01,Class 8 Truck,Body/Frame,Line B,750,9,3,31,2.0,1.2
2024-05-01,Class 8 Truck,Body/Frame,Line C,916,13,8,54,2.0,1.419
2024-05-01,Class 8 Truck,HVAC,Line A,1022,11,7,39,4.0,1.076
2024-05-01,Class 8 Truck,HVAC,Line B,807,10,5,55,3.0,1.239
2024-05-01,Class 8 Truck,HVAC,Line C,809,11,4,57,2.0,1.36
2024-05-01,Class 8 Truck,Suspension,Line A,881,14,7,55,2.0,1.589
2024-05-01,Class 8 Truck,Suspension,Line B,853,13,6,65,2.0,1.524
2024-05-01,Class 8 Truck,Suspension,Line C,838,12,13,69,3.0,1.432
2024-05-01,Electric Van,Engine,Line A,955,22,1,99,2.0,2.304
2024-05-01,Electric Van,Engine,Line B,828,26,18,101,3.0,3.14
2024-05-01,Electric Van,Engine,Line C,851,27,12,157,3.0,3.173
2024-05-01,Electric Van,Transmission,Line A,1009,25,17,119,3.0,2.478
2024-05-01,Electric Van,Transmission,Line B,906,24,0,59,4.0,2.649
2024-05-01,Electric Van,Transmission,Line C,960,32,17,124,3.0,3.333
2024-05-01,Electric Van,Brakes,Line A,851,13,12,84,3.0,1.528
2024-05-01,Electric Van,Brakes,Line B,849,12,10,59,2.0,1.413
2024-05-01,Electric Van,Brakes,Line C,893,14,8,51,3.0,1.568
2024-05-01,Electric Van,Electrical,Line A,840,53,27,251,3.0,6.31
2024-05-01,Electric Van,Electrical,Line B,918,46,21,220,4.0,5.011
2024-05-01,Electric Van,Electrical,Line C,696,38,26,170,3.0,5.46
2024-05-01,Electric Van,Body/Frame,Line A,864,11,3,53,3.0,1.273
2024-05-01,Electric Van,Body/Frame,Line B,755,10,2,53,2.0,1.325
2024-05-01,Electric Van,Body/Frame,Line C,773,10,2,41,1.0,1.294
2024-05-01,Electric Van,HVAC,Line A,753,9,3,47,2.0,1.195
2024-05-01,Electric Van,HVAC,Line B,918,8,4,40,4.0,0.871
2024-05-01,Electric Van,HVAC,Line C,906,9,6,57,1.0,0.993
2024-05-01,Electric Van,Suspension,Line A,774,11,4,51,1.0,1.421
2024-05-01,Electric Van,Suspension,Line B,976,12,6,69,2.0,1.23
2024-05-01,Electric Van,Suspension,Line C,761,10,4,40,2.0,1.314
2024-05-01,Commercial Bus,Engine,Line A,723,28,16,138,4.0,3.873
2024-05-01,Commercial Bus,Engine,Line B,810,26,11,121,3.0,3.21
2024-05-01,Commercial Bus,Engine,Line C,775,21,9,104,3.0,2.71
2024-05-01,Commercial Bus,Transmission,Line A,957,38,25,219,4.0,3.971
2024-05-01,Commercial Bus,Transmission,Line B,1003,39,27,208,3.0,3.888
2024-05-01,Commercial Bus,Transmission,Line C,846,26,17,110,3.0,3.073
2024-05-01,Commercial Bus,Brakes,Line A,638,15,7,78,3.0,2.351
2024-05-01,Commercial Bus,Brakes,Line B,877,20,6,135,3.0,2.281
2024-05-01,Commercial Bus,Brakes,Line C,868,20,6,92,3.0,2.304
2024-05-01,Commercial Bus,Electrical,Line A,681,17,11,106,1.0,2.496
2024-05-01,Commercial Bus,Electrical,Line B,994,21,9,82,1.0,2.113
2024-05-01,Commercial Bus,Electrical,Line C,886,18,12,75,1.0,2.032
2024-05-01,Commercial Bus,Body/Frame,Line A,802,13,6,62,3.0,1.621
2024-05-01,Commercial Bus,Body/Frame,Line B,947,14,4,68,3.0,1.478
2024-05-01,Commercial Bus,Body/Frame,Line C,718,10,3,45,2.0,1.393
2024-05-01,Commercial Bus,HVAC,Line A,913,9,1,40,2.0,0.986
2024-05-01,Commercial Bus,HVAC,Line B,719,8,3,36,2.0,1.113
2024-05-01,Commercial Bus,HVAC,Line C,790,11,7,46,2.0,1.392
2024-05-01,Commercial Bus,Suspension,Line A,861,17,7,93,2.0,1.974
2024-05-01,Commercial Bus,Suspension,Line B,984,20,11,91,3.0,2.033
2024-05-01,Commercial Bus,Suspension,Line C,833,18,10,79,2.0,2.161
2024-05-01,Heavy Hauler,Engine,Line A,740,29,11,163,2.0,3.919
2024-05-01,Heavy Hauler,Engine,Line B,861,36,6,227,3.0,4.181
2024-05-01,Heavy Hauler,Engine,Line C,862,34,23,169,4.0,3.944
2024-05-01,Heavy Hauler,Transmission,Line A,896,36,23,226,4.0,4.018
2024-05-01,Heavy Hauler,Transmission,Line B,687,30,13,178,3.0,4.367
2024-05-01,Heavy Hauler,Transmission,Line C,945,29,19,133,4.0,3.069
2024-05-01,Heavy Hauler,Brakes,Line A,889,20,2,96,3.0,2.25
2024-05-01,Heavy Hauler,Brakes,Line B,870,20,9,97,3.0,2.299
2024-05-01,Heavy Hauler,Brakes,Line C,644,14,6,58,3.0,2.174
2024-05-01,Heavy Hauler,Electrical,Line A,960,26,13,142,3.0,2.708
2024-05-01,Heavy Hauler,Electrical,Line B,842,19,8,101,2.0,2.257
2024-05-01,Heavy Hauler,Electrical,Line C,755,15,10,63,3.0,1.987
2024-05-01,Heavy Hauler,Body/Frame,Line A,961,13,7,60,3.0,1.353
2024-05-01,Heavy Hauler,Body/Frame,Line B,961,13,8,73,2.0,1.353
2024-05-01,Heavy Hauler,Body/Frame,Line C,837,14,8,74,3.0,1.673
2024-05-01,Heavy Hauler,HVAC,Line A,761,11,9,53,1.0,1.445
2024-05-01,Heavy Hauler,HVAC,Line B,839,11,3,48,1.0,1.311
2024-05-01,Heavy Hauler,HVAC,Line C,904,12,1,59,2.0,1.327
2024-05-01,Heavy Hauler,Suspension,Line A,896,16,6,65,2.0,1.786
2024-05-01,Heavy Hauler,Suspension,Line B,851,16,8,71,2.0,1.88
2024-05-01,Heavy Hauler,Suspension,Line C,1075,18,7,132,3.0,1.674
2024-06-01,Class 8 Truck,Engine,Line A,725,27,10,147,3.0,3.724
2024-06-01,Class 8 Truck,Engine,Line B,810,32,20,179,3.0,3.951
2024-06-01,Class 8 Truck,Engine,Line C,809,29,22,143,4.0,3.585
2024-06-01,Class 8 Truck,Transmission,Line A,926,29,17,141,2.0,3.132
2024-06-01,Class 8 Truck,Transmission,Line B,841,26,12,132,3.0,3.092
2024-06-01,Class 8 Truck,Transmission,Line C,919,30,17,113,4.0,3.264
2024-06-01,Class 8 Truck,Brakes,Line A,837,16,7,69,4.0,1.912
2024-06-01,Class 8 Truck,Brakes,Line B,974,19,10,102,2.0,1.951
2024-06-01,Class 8 Truck,Brakes,Line C,832,16,7,81,2.0,1.923
2024-06-01,Class 8 Truck,Electrical,Line A,904,18,12,75,2.0,1.991
2024-06-01,Class 8 Truck,Electrical,Line B,802,15,11,62,2.0,1.87
2024-06-01,Class 8 Truck,Electrical,Line C,962,20,10,79,3.0,2.079
2024-06-01,Class 8 Truck,Body/Frame,Line A,926,15,9,71,2.0,1.62
2024-06-01,Class 8 Truck,Body/Frame,Line B,776,13,9,55,2.0,1.675
2024-06-01,Class 8 Truck,Body/Frame,Line C,822,10,5,46,2.0,1.217
2024-06-01,Class 8 Truck,HVAC,Line A,716,7,3,31,2.0,0.978
2024-06-01,Class 8 Truck,HVAC,Line B,908,10,6,48,2.0,1.101
2024-06-01,Class 8 Truck,HVAC,Line C,860,8,5,33,3.0,0.93
2024-06-01,Class 8 Truck,Suspension,Line A,819,16,4,66,3.0,1.954
2024-06-01,Class 8 Truck,Suspension,Line B,955,19,10,119,2.0,1.99
2024-06-01,Class 8 Truck,Suspension,Line C,948,14,9,41,1.0,1.477
2024-06-01,Electric Van,Engine,Line A,892,23,14,125,3.0,2.578
